ano,id_municipio,quantidade_vinculos_ativos,cnae_2,cep
2023,4314902,0,62040,90460040
2023,4314902,0,47857,91740830
2023,4314902,0,61108,90230011
2023,4314902,0,80111,91920130
2023,4314902,0,93298,91250200
2023,4314902,0,93298,90150090
2023,4314902,0,10961,90035000
2023,4314902,0,62023,90619900
2023,4314902,0,56201,90200295
2023,4314902,0,59201,90620110
2023,4314902,0,84116,90020004
2023,4314902,0,52231,90040373
2023,4314902,0,47610,91920000
2023,4314902,0,62015,91350100
2023,4314902,0,96092,90690300
2023,4314902,0,46494,91030530
2023,4314902,0,62031,90020005
2023,4314902,0,62015,90460200
2023,4314902,0,59111,90640000
2023,4314902,0,95291,90220170
2023,4314902,0,47610,90570080
2023,4314902,0,74200,90035180
2023,4314902,0,96092,91060320
2023,4314902,0,47849,91250200
2023,4314902,0,27317,90810240
2023,4314902,0,49213,90240601
2023,4314902,0,46346,90830430
2023,4314902,0,62023,90480000
2023,4314902,0,62023,91510000
2023,4314902,0,43991,90480000
2023,4314902,0,82997,91310003
2023,4314902,0,56201,91740000
2023,4314902,0,63194,90110230
2023,4314902,0,62040,90480000
2023,4314902,0,75001,90430131
2023,4314902,0,93298,90130020
2023,4314902,0,10961,91110000
2023,4314902,0,87301,91350250
2023,4314902,0,56121,90030003
2023,4314902,0,96017,91750060
2023,4314902,0,62040,90220050
2023,4314902,0,47857,90030040
2023,4314902,0,55108,91710000
2023,4314902,0,62031,90251903
2023,4314902,0,62040,91360370
2023,4314902,0,33147,91360001
2023,4314902,0,46141,90220000
2023,4314902,0,22293,91060320
2023,4314902,0,42219,91350300
2023,4314902,0,46397,91110460
2023,4314902,0,87204,91250001
2023,4314902,0,10911,91770040
2023,4314902,0,14134,91060530
2023,4314902,0,59111,90440191
2023,4314902,0,46877,90220170
2023,4314902,0,59111,90050003
2023,4314902,0,49230,91110030
2023,4314902,0,43223,91230440
2023,4314902,0,46796,90240611
2023,4314902,0,62040,90480000
2023,4314902,0,42219,91120290
2023,4314902,0,46168,90020013
2023,4314902,0,64638,90020020
2023,4314902,0,90019,90570020
2023,4314902,0,53202,90610200
2023,4314902,0,32507,91060100
2023,4314902,0,75001,91110090
2023,4314902,0,64638,90870400
2023,4314902,0,46125,90460040
2023,4314902,0,64638,90480000
2023,4314902,0,72100,90480000
2023,4314902,0,96092,91770360
2023,4314902,0,95215,91010004
2023,4314902,0,62023,91130050
2023,4314902,0,52231,91530001
2023,4314902,0,79112,90430000
2023,4314902,0,58115,90570140
2023,4314902,0,66134,91310002
2023,4314902,0,62023,90230090
2023,4314902,0,74200,91120430
2023,4314902,0,49299,91160150
2023,4314902,0,43134,90150004
2023,4314902,0,46427,91040600
2023,4314902,0,96017,90220000
2023,4314902,0,59111,90640220
2023,4314902,0,62015,90540000
2023,4314902,0,86402,90035120
2023,4314902,0,79112,90520310
2023,4314902,0,61906,90220211
2023,4314902,0,62040,91340240
2023,4314902,0,85121,91420200
2023,4314902,0,95118,90560002
2023,4314902,0,18211,91120250
2023,4314902,0,95118,90480000
2023,4314902,0,75001,90520310
2023,4314902,0,66193,91220170
2023,4314902,0,46796,90520400
2023,4314902,0,52231,90230123
2023,4314902,0,62023,90460130
2023,4314902,0,62015,90250180
2023,4314902,0,66126,90470000
2023,4314902,0,47555,90240510
2023,4314902,0,75001,90570001
2023,4314902,0,52231,91796000
2023,4314902,0,77403,90520002
2023,4314902,0,46133,91755670
2023,4314902,0,90019,90540010
2023,4314902,0,95118,90050320
2023,4314902,0,59201,90460040
2023,4314902,0,53202,91910280
2023,4314902,0,62015,90035051
2023,4314902,0,46354,90160003
2023,4314902,0,75001,91770010
2023,4314902,0,86101,91450147
2023,4314902,0,46133,91140170
2023,4314902,0,95118,91350180
2023,4314902,0,64638,90460210
2023,4314902,0,53202,91920530
2023,4314902,0,18130,90240540
2023,4314902,0,58298,90001970
2023,4314902,0,90027,90010001
2023,4314902,0,46494,91140080
2023,4314902,0,26213,90020171
2023,4314902,0,63119,90020150
2023,4314902,0,46176,90035007
2023,4314902,0,66126,90450042
2023,4314902,0,32507,90040190
2023,4314902,0,86101,90470040
2023,4314902,0,46168,91450210
2023,4314902,0,46168,90220231
2023,4314902,0,46125,91350170
2023,4314902,0,94111,91240261
2023,4314902,0,47539,91330360
2023,4314902,0,72100,90670020
2023,4314902,0,62031,91215030
2023,4314902,0,47130,90640140
2023,4314902,0,59111,90480201
2023,4314902,0,53202,90150001
2023,4314902,0,46176,90430181
2023,4314902,0,62040,91760030
2023,4314902,0,64638,90020008
2023,4314902,0,96092,91380310
2023,4314902,0,46516,91170140
2023,4314902,0,94201,90020100
2023,4314902,0,62040,90035077
2023,4314902,0,86101,90430181
2023,4314902,0,79112,90020060
2023,4314902,0,77403,91340110
2023,4314902,0,62040,90870270
2023,4314902,0,90019,90010300
2023,4314902,0,43223,91350270
2023,4314902,0,62015,90150010
2023,4314902,0,58115,90030143
2023,4314902,0,42138,90630160
2023,4314902,0,46371,90010221
2023,4314902,0,90019,90640140
2023,4314902,0,10961,90870001
2023,4314902,0,46150,90540020
2023,4314902,0,86402,90035190
2023,4314902,0,62015,91240261
2023,4314902,0,18211,90050330
2023,4314902,0,71201,90470130
2023,4314902,0,58115,91120250
2023,4314902,0,46176,91787190
2023,4314902,0,10139,91040050
2023,4314902,0,62040,91050020
2023,4314902,0,10911,90520310
2023,4314902,0,77390,90110000
2023,4314902,0,42995,91712250
2023,4314902,0,63194,91330650
2023,4314902,0,79112,90035040
2023,4314902,0,86101,90470280
2023,4314902,0,49230,91712320
2023,4314902,0,59120,90035121
2023,4314902,0,95118,90450130
2023,4314902,0,61205,90020022
2023,4314902,0,85414,90035141
2023,4314902,0,46443,90040144
2023,4314902,0,62040,90460110
2023,4314902,0,46133,90040140
2023,4314902,0,20631,90410002
2023,4314902,0,43223,90840000
2023,4314902,0,47822,90560000
2023,4314902,0,47610,90020150
2023,4314902,0,73203,90430001
2023,4314902,0,49230,91160080
2023,4314902,0,38327,91120310
2023,4314902,0,46613,91310040
2023,4314902,0,62031,90660040
2023,4314902,0,42235,91550000
2023,4314902,0,46133,90670100
2023,4314902,0,95291,90240592
2023,4314902,0,62040,90480000
2023,4314902,0,25993,91130050
2023,4314902,0,46133,90840520
2023,4314902,0,43291,91900121
2023,4314902,0,43291,91320181
2023,4314902,0,77110,90240542
2023,4314902,0,16226,90200060
2023,4314902,0,46729,91110390
2023,4314902,0,77110,90680570
2023,4314902,0,49230,91530020
2023,4314902,0,66193,91330001
2023,4314902,0,55108,91350250
2023,4314902,0,46168,91060110
2023,4314902,0,63194,90480003
2023,4314902,0,93298,90690400
2023,4314902,0,75001,90640130
2023,4314902,0,18130,94010030
2023,4314902,0,75001,90230090
2023,4314902,0,49299,91150025
2023,4314902,0,33112,90550002
2023,4314902,0,59120,90250180
2023,4314902,0,47822,90030131
2023,4314902,0,63194,90430001
2023,4314902,0,47539,91170590
2023,4314902,0,46893,90430090
2023,4314902,0,42219,90470300
2023,4314902,0,81214,90160092
2023,4314902,0,81214,90440011
2023,4314902,0,49230,91755010
2023,4314902,0,46427,91030140
2023,4314902,0,55906,91530030
2023,4314902,0,49230,91330390
2023,4314902,0,47822,90560003
2023,4314902,0,47539,91060320
2023,4314902,0,64638,91350240
2023,4314902,0,56201,90250000
2023,4314902,0,77110,90680570
2023,4314902,0,46893,90230220
2023,4314902,0,46150,91770010
2023,4314902,0,62023,90570001
2023,4314902,0,46494,91320000
2023,4314902,0,93298,90660080
2023,4314902,0,73203,90480000
2023,4314902,0,93212,91340001
2023,4314902,0,52508,91230135
2023,4314902,0,56201,91130370
2023,4314902,0,90019,90010283
2023,4314902,0,64638,91781200
2023,4314902,0,26108,91530000
2023,4314902,0,62015,90480000
2023,4314902,0,33147,90010273
2023,4314902,0,95215,90460130
2023,4314902,0,91015,90010270
2023,4314902,0,63194,90480000
2023,4314902,0,46630,90420140
2023,4314902,0,96092,90230250
2023,4314902,0,62015,90620130
2023,4314902,0,46168,90690030
2023,4314902,0,22293,90220060
2023,4314902,0,75001,91330130
2023,4314902,0,42995,90420041
2023,4314902,0,45412,90220002
2023,4314902,0,74200,91530034
2023,4314902,0,58298,90230150
2023,4314902,0,59120,90460150
2023,4314902,0,46176,91740550
2023,4314902,0,85414,90570041
2023,4314902,0,90019,91796181
2023,4314902,0,64638,91900140
2023,4314902,0,58131,90160007
2023,4314902,0,62015,91755674
2023,4314902,0,64638,91340030
2023,4314902,0,22111,90240004
2023,4314902,0,64638,90430000
2023,4314902,0,71201,90020025
2023,4314902,0,18130,91520480
2023,4314902,0,65421,90030130
2023,4314902,0,46168,91260790
2023,4314902,0,01610,90230002
2023,4314902,0,81303,90670020
2023,4314902,0,01113,90510002
2023,4314902,0,01610,91330580
2023,4314902,0,81303,91520658
2023,4314902,0,81303,90020171
2023,4314902,0,00999,90030000
2023,4314902,0,01628,90450120
2023,4314902,0,81303,91751650
2023,4314902,0,00999,90050250
2023,4314902,0,00999,90560004
2023,4314902,0,81303,90880250
2023,4314902,0,01334,91788062
2023,4314902,0,81303,91780830
2023,4314902,0,01113,90470300
2023,4314902,0,01334,90430001
2023,4314902,0,01156,90440001
2023,4314902,0,01156,91330001
2023,4314902,0,81303,90540110
2023,4314902,0,02101,90410006
2023,4314902,0,01512,90570060
2023,4314902,0,01512,90150040
2023,4314902,0,01113,90570120
2023,4314902,0,01628,90810000
2023,4314902,0,00999,91140000
2023,4314902,0,00999,90020122
2023,4314902,0,01610,90843100
2023,4314902,0,01334,90570070
2023,4314902,0,01512,90440050
2023,4314902,0,81303,91780870
2023,4314902,0,01113,90430000
2023,4314902,0,01211,91780660
2023,4314902,0,01415,90880210
2023,4314902,0,02306,90630190
2023,4314902,0,01113,90510002
2023,4314902,0,02101,90035070
2023,4314902,0,81303,91740460
2023,4314902,0,81303,90850000
2023,4314902,0,81303,91330570
2023,4314902,0,01113,90520002
2023,4314902,0,02101,90040310
2023,4314902,0,01610,90550130
2023,4314902,0,01512,91340020
2023,4314902,0,81303,91050130
2023,4314902,0,02101,91530034
2023,4314902,0,14126,90460130
2023,4314902,0,14126,90020151
2023,4314902,0,14126,90200230
2023,4314902,0,14126,91330320
2023,4314902,0,14126,91010005
2023,4314902,0,14126,90220230
2023,4314902,0,14126,90030003
2023,4314902,0,14126,90245390
2023,4314902,0,14126,90240003
2023,4314902,0,14126,91130040
2023,4314902,0,14126,90510003
2023,4314902,0,14126,91060260
2023,4314902,0,14126,91130710
2023,4314902,0,14126,91160430
2023,4314902,0,14126,90640160
2023,4314902,0,14126,90035051
2023,4314902,0,14126,91349900
2023,4314902,0,14126,90160003
2023,4314902,0,41204,90420150
2023,4314902,0,41204,91330400
2023,4314902,0,41204,91225001
2023,4314902,0,41204,91150258
2023,4314902,0,41204,91770820
2023,4314902,0,41204,90430131
2023,4314902,0,41204,90650050
2023,4314902,0,41204,91790790
2023,4314902,0,41204,91260480
2023,4314902,0,43991,90420160
2023,4314902,0,41204,91751443
2023,4314902,0,41204,91530000
2023,4314902,0,41204,90470130
2023,4314902,0,41204,91050250
2023,4314902,0,41204,90230002
2023,4314902,0,41204,91520623
2023,4314902,0,41204,91720000
2023,4314902,0,41204,91550000
2023,4314902,0,41204,91225240
2023,4314902,0,41204,90470000
2023,4314902,0,41204,91040500
2023,4314902,0,41204,90240520
2023,4314902,0,41204,90620000
2023,4314902,0,41204,90470120
2023,4314902,0,41204,90020170
2023,4314902,0,41204,90460130
2023,4314902,0,41204,91570490
2023,4314902,0,41204,90010460
2023,4314902,0,41204,90620110
2023,4314902,0,41204,90840130
2023,4314902,0,41204,90035121
2023,4314902,0,41204,91330150
2023,4314902,0,41204,90540120
2023,4314902,0,41204,91140070
2023,4314902,0,41204,90440051
2023,4314902,0,41204,91350200
2023,4314902,0,41204,90560010
2023,4314902,0,41204,91751330
2023,4314902,0,41204,90840350
2023,4314902,0,41204,90550020
2023,4314902,0,41204,90430001
2023,4314902,0,41204,90420170
2023,4314902,0,41204,90850150
2023,4314902,0,41204,91788708
2023,4314902,0,41204,90510003
2023,4314902,0,41204,90040001
2023,4314902,0,41204,90450030
2023,4314902,0,41204,90660110
2023,4314902,0,41204,90470130
2023,4314902,0,41204,90020171
2023,4314902,0,41204,90160003
2023,4314902,0,41204,90130151
2023,4314902,0,41204,91330050
2023,4314902,0,41204,91787338
2023,4314902,0,43991,90450045
2023,4314902,0,41204,91920640
2023,4314902,0,41204,91170480
2023,4314902,0,41204,91030400
2023,4314902,0,41204,90570150
2023,4314902,0,41204,90035170
2023,4314902,0,41204,91710420
2023,4314902,0,41204,91787152
2023,4314902,0,41204,90240000
2023,4314902,0,41204,91280165
2023,4314902,0,41204,90130100
2023,4314902,0,43991,90470450
2023,4314902,0,43991,91370110
2023,4314902,0,41204,90520002
2023,4314902,0,41204,90850050
2023,4314902,0,41204,90430001
2023,4314902,0,41204,90810180
2023,4314902,0,41204,90440002
2023,4314902,0,41204,90480050
2023,4314902,0,41204,91040170
2023,4314902,0,41204,90820140
2023,4314902,0,41204,91160461
2023,4314902,0,41204,91787400
2023,4314902,0,43991,90010273
2023,4314902,0,41204,91210000
2023,4314902,0,41204,90040310
2023,4314902,0,41204,94197090
2023,4314902,0,41204,91778125
2023,4314902,0,41204,91330000
2023,4314902,0,41204,91330291
2023,4314902,0,41204,91350000
2023,4314902,0,41204,91160040
2023,4314902,0,41204,91140410
2023,4314902,0,41204,90030142
2023,4314902,0,41204,91250060
2023,4314902,0,41204,91130040
2023,4314902,0,41204,90820000
2023,4314902,0,41204,91712300
2023,4314902,0,43991,90620220
2023,4314902,0,41204,91770330
2023,4314902,0,41204,90010282
2023,4314902,0,41204,91900540
2023,4314902,0,41204,90110260
2023,4314902,0,41204,90620110
2023,4314902,0,41204,91712320
2023,4314902,0,41204,91920350
2023,4314902,0,41204,90480002
2023,4314902,0,41204,90150071
2023,4314902,0,41204,91110000
2023,4314902,0,41204,91560000
2023,4314902,0,41204,91180290
2023,4314902,0,43991,91240240
2023,4314902,0,41204,91150400
2023,4314902,0,43991,91250310
2023,4314902,0,41204,90430100
2023,4314902,0,41204,90430150
2023,4314902,0,41204,91920150
2023,4314902,0,41204,91340210
2023,4314902,0,41204,91220510
2023,4314902,0,41204,91560520
2023,4314902,0,41204,91350170
2023,4314902,0,41204,90460080
2023,4314902,0,41204,91710338
2023,4314902,0,41204,90620100
2023,4314902,0,41204,90570080
2023,4314902,0,41204,90630150
2023,4314902,0,43991,91751310
2023,4314902,0,41204,91060410
2023,4314902,0,41204,90450140
2023,4314902,0,41204,91770001
2023,4314902,0,41204,91795380
2023,4314902,0,41204,91270400
2023,4314902,0,41204,91900420
2023,4314902,0,41204,91330520
2023,4314902,0,41204,90560005
2023,4314902,0,41204,90560002
2023,4314902,0,43991,91220140
2023,4314902,0,41204,91220270
2023,4314902,0,41204,90410004
2023,4314902,0,41204,91510400
2023,4314902,0,43991,90670130
2023,4314902,0,41204,90640080
2023,4314902,0,41204,90450060
2023,4314902,0,41204,90610150
2023,4314902,0,41204,90870300
2023,4314902,0,41204,91150400
2023,4314902,0,41204,90470230
2023,4314902,0,41204,90550142
2023,4314902,0,41204,91751720
2023,4314902,0,43991,90540131
2023,4314902,0,43291,91550660
2023,4314902,0,43215,90880050
2023,4314902,0,43215,90660000
2023,4314902,0,43215,90420150
2023,4314902,0,43215,91720150
2023,4314902,0,43215,91720260
2023,4314902,0,43215,90230151
2023,4314902,0,43291,91760110
2023,4314902,0,43215,91180840
2023,4314902,0,43215,90520310
2023,4314902,0,43215,91796710
2023,4314902,0,43291,90620270
2023,4314902,0,43215,91787355
2023,4314902,0,43215,91720110
2023,4314902,0,43215,91770110
2023,4314902,0,43215,90660000
2023,4314902,0,43215,90660360
2023,4314902,0,43291,91160001
2023,4314902,0,43215,90850170
2023,4314902,0,43215,90650002
2023,4314902,0,43215,91788199
2023,4314902,0,43215,91170550
2023,4314902,0,43215,91160280
2023,4314902,0,43215,91560560
2023,4314902,0,43215,90620000
2023,4314902,0,43215,90870280
2023,4314902,0,43215,91160470
2023,4314902,0,43215,91720470
2023,4314902,0,43215,91040150
2023,4314902,0,43215,91520480
2023,4314902,0,43215,90550142
2023,4314902,0,43291,90680240
2023,4314902,0,43215,90480000
2023,4314902,0,43215,91550000
2023,4314902,0,43215,91240090
2023,4314902,0,43215,91310010
2023,4314902,0,43215,91040540
2023,4314902,0,43215,91910530
2023,4314902,0,43215,90690000
2023,4314902,0,43215,91450147
2023,4314902,0,43215,90650003
2023,4314902,0,43215,91230060
2023,4314902,0,43215,91250000
2023,4314902,0,43215,90620220
2023,4314902,0,43215,90850420
2023,4314902,0,43215,91170240
2023,4314902,0,43215,90880460
2023,4314902,0,43215,91751100
2023,4314902,0,43215,90620150
2023,4314902,0,43215,90090000
2023,4314902,0,43304,91550210
2023,4314902,0,43304,90880481
2023,4314902,0,43991,91030350
2023,4314902,0,43991,91780850
2023,4314902,0,43991,91787152
2023,4314902,0,43304,91530000
2023,4314902,0,43304,90230011
2023,4314902,0,43304,90480000
2023,4314902,0,43991,91180170
2023,4314902,0,43991,91450450
2023,4314902,0,43991,91750000
2023,4314902,0,43304,90130101
2023,4314902,0,43304,90040001
2023,4314902,0,43991,91360320
2023,4314902,0,43991,91110390
2023,4314902,0,43991,91787213
2023,4314902,0,43304,90640190
2023,4314902,0,43991,91787231
2023,4314902,0,43304,91040170
2023,4314902,0,43991,90480090
2023,4314902,0,43304,90220190
2023,4314902,0,43991,91450170
2023,4314902,0,43304,90470430
2023,4314902,0,43991,91770420
2023,4314902,0,43304,90110290
2023,4314902,0,43991,91770712
2023,4314902,0,43304,91570500
2023,4314902,0,43304,90560000
2023,4314902,0,43991,91140080
2023,4314902,0,43991,91786299
2023,4314902,0,43304,91170680
2023,4314902,0,43304,90230220
2023,4314902,0,43304,91550330
2023,4314902,0,43991,90520270
2023,4314902,0,43991,90010221
2023,4314902,0,43991,91550210
2023,4314902,0,43304,91360310
2023,4314902,0,43304,90230090
2023,4314902,0,43991,91787889
2023,4314902,0,43991,91110560
2023,4314902,0,43304,91350050
2023,4314902,0,43304,91260510
2023,4314902,0,43991,91350180
2023,4314902,0,43304,91180580
2023,4314902,0,43991,91790734
2023,4314902,0,43304,90630080
2023,4314902,0,43304,90230150
2023,4314902,0,43991,91900420
2023,4314902,0,43991,91350040
2023,4314902,0,43991,90870390
2023,4314902,0,43991,91120440
2023,4314902,0,43991,91770793
2023,4314902,0,43991,91791100
2023,4314902,0,43304,90245250
2023,4314902,0,43991,90230181
2023,4314902,0,43991,91140000
2023,4314902,0,43991,90035007
2023,4314902,0,43991,91712210
2023,4314902,0,43304,91430000
2023,4314902,0,43304,91180001
2023,4314902,0,43304,90650090
2023,4314902,0,43991,91280245
2023,4314902,0,43991,91225000
2023,4314902,0,43991,91550895
2023,4314902,0,43304,91780705
2023,4314902,0,43304,90690300
2023,4314902,0,43304,91750290
2023,4314902,0,43304,91030000
2023,4314902,0,43991,91750060
2023,4314902,0,43991,91120010
2023,4314902,0,43304,91760400
2023,4314902,0,45111,91040550
2023,4314902,0,45111,91150010
2023,4314902,0,45111,91710000
2023,4314902,0,45111,91770010
2023,4314902,0,45111,91130721
2023,4314902,0,45111,91110000
2023,4314902,0,45111,91110000
2023,4314902,0,45111,91740622
2023,4314902,0,45111,91510160
2023,4314902,0,45111,90450030
2023,4314902,0,45111,91010004
2023,4314902,0,45111,91900240
2023,4314902,0,45111,91110390
2023,4314902,0,45111,91130040
2023,4314902,0,45129,91030541
2023,4314902,0,45111,91110000
2023,4314902,0,45129,90540041
2023,4314902,0,45111,90420041
2023,4314902,0,45129,91110000
2023,4314902,0,45111,91150010
2023,4314902,0,45129,91750100
2023,4314902,0,45111,90690130
2023,4314902,0,45111,91240001
2023,4314902,0,45111,91050371
2023,4314902,0,45111,91740830
2023,4314902,0,45129,91110000
2023,4314902,0,45111,91740001
2023,4314902,0,45111,90660280
2023,4314902,0,45111,90230180
